2.80E-07,3.25E-07,8.00E-07,2.50E-07,2.80E-01,3.25E-01,8.00E-01,2.50E-01
2.80E-07,3.25E-07,8.00E-07,2.50E-07,2.80E-01,3.25E-01,8.00E-01,2.50E-01
2.75E-07,3.20E-07,8.00E-07,2.50E-07,2.75E-01,3.20E-01,8.00E-01,2.50E-01
2.75E-07,3.20E-07,8.00E-07,2.50E-07,2.75E-01,3.20E-01,8.00E-01,2.50E-01
2.75E-07,3.20E-07,8.00E-07,2.50E-07,2.75E-01,3.20E-01,8.00E-01,2.50E-01
2.75E-07,3.20E-07,8.00E-07,2.50E-07,2.75E-01,3.20E-01,8.00E-01,2.50E-01
2.75E-07,3.20E-07,8.00E-07,2.50E-07,2.75E-01,3.20E-01,8.00E-01,2.50E-01
2.75E-07,3.20E-07,8.00E-07,2.50E-07,2.75E-01,3.20E-01,8.00E-01,2.50E-01
2.75E-07,3.20E-07,8.00E-07,2.50E-07,2.75E-01,3.20E-01,8.00E-01,2.50E-01
2.75E-07,3.20E-07,8.00E-07,2.50E-07,2.75E-01,3.20E-01,8.00E-01,2.50E-01
2.75E-07,3.20E-07,8.00E-07,2.50E-07,2.75E-01,3.20E-01,8.00E-01,2.50E-01
2.75E-07,3.20E-07,8.00E-07,2.50E-07,2.75E-01,3.20E-01,8.00E-01,2.50E-01
2.75E-07,3.15E-07,8.00E-07,2.50E-07,2.75E-01,3.15E-01,8.00E-01,2.50E-01
2.75E-07,3.15E-07,8.00E-07,2.50E-07,2.75E-01,3.15E-01,8.00E-01,2.50E-01
2.70E-07,3.15E-07,8.00E-07,2.50E-07,2.70E-01,3.15E-01,8.00E-01,2.50E-01
2.70E-07,3.15E-07,8.00E-07,2.50E-07,2.70E-01,3.15E-01,8.00E-01,2.50E-01
2.70E-07,3.15E-07,8.00E-07,2.50E-07,2.70E-01,3.15E-01,8.00E-01,2.50E-01
2.70E-07,3.15E-07,8.00E-07,2.50E-07,2.70E-01,3.15E-01,8.00E-01,2.50E-01
2.70E-07,3.15E-07,8.00E-07,2.50E-07,2.70E-01,3.15E-01,8.00E-01,2.50E-01
2.70E-07,3.15E-07,8.00E-07,2.50E-07,2.70E-01,3.15E-01,8.00E-01,2.50E-01
2.70E-07,3.15E-07,8.00E-07,2.50E-07,2.70E-01,3.15E-01,8.00E-01,2.50E-01
2.70E-07,3.15E-07,8.00E-07,2.50E-07,2.70E-01,3.15E-01,8.00E-01,2.50E-01
2.70E-07,3.10E-07,8.00E-07,2.50E-07,2.70E-01,3.10E-01,8.00E-01,2.50E-01
2.70E-07,3.10E-07,8.00E-07,2.50E-07,2.70E-01,3.10E-01,8.00E-01,2.50E-01
2.70E-07,3.10E-07,8.00E-07,2.50E-07,2.70E-01,3.10E-01,8.00E-01,2.50E-01
2.65E-07,3.10E-07,8.00E-07,2.50E-07,2.65E-01,3.10E-01,8.00E-01,2.50E-01
2.65E-07,3.10E-07,8.00E-07,2.50E-07,2.65E-01,3.10E-01,8.00E-01,2.50E-01
2.65E-07,3.10E-07,8.00E-07,2.50E-07,2.65E-01,3.10E-01,8.00E-01,2.50E-01
2.65E-07,3.10E-07,8.00E-07,2.50E-07,2.65E-01,3.10E-01,8.00E-01,2.50E-01
2.65E-07,3.10E-07,8.00E-07,2.50E-07,2.65E-01,3.10E-01,8.00E-01,2.50E-01
2.65E-07,3.10E-07,8.00E-07,2.50E-07,2.65E-01,3.10E-01,8.00E-01,2.50E-01
2.65E-07,3.10E-07,8.00E-07,2.50E-07,2.65E-01,3.10E-01,8.00E-01,2.50E-01
2.65E-07,3.10E-07,8.00E-07,2.50E-07,2.65E-01,3.10E-01,8.00E-01,2.50E-01
2.65E-07,3.05E-07,8.00E-07,2.50E-07,2.65E-01,3.05E-01,8.00E-01,2.50E-01
2.65E-07,3.05E-07,8.00E-07,2.50E-07,2.65E-01,3.05E-01,8.00E-01,2.50E-01
2.65E-07,3.05E-07,8.00E-07,2.50E-07,2.65E-01,3.05E-01,8.00E-01,2.50E-01
2.65E-07,3.05E-07,8.00E-07,2.50E-07,2.65E-01,3.05E-01,8.00E-01,2.50E-01
2.65E-07,3.05E-07,8.00E-07,2.50E-07,2.65E-01,3.05E-01,8.00E-01,2.50E-01
2.60E-07,3.05E-07,8.00E-07,2.50E-07,2.60E-01,3.05E-01,8.00E-01,2.50E-01
2.60E-07,3.05E-07,8.00E-07,2.50E-07,2.60E-01,3.05E-01,8.00E-01,2.50E-01
2.60E-07,3.05E-07,8.00E-07,2.50E-07,2.60E-01,3.05E-01,8.00E-01,2.50E-01
2.60E-07,3.05E-07,8.00E-07,2.50E-07,2.60E-01,3.05E-01,8.00E-01,2.50E-01
2.60E-07,3.05E-07,8.00E-07,2.50E-07,2.60E-01,3.05E-01,8.00E-01,2.50E-01
2.60E-07,3.05E-07,8.00E-07,2.50E-07,2.60E-01,3.05E-01,8.00E-01,2.50E-01
2.60E-07,3.00E-07,8.00E-07,2.50E-07,2.60E-01,3.00E-01,8.00E-01,2.50E-01
2.60E-07,3.00E-07,8.00E-07,2.50E-07,2.60E-01,3.00E-01,8.00E-01,2.50E-01
2.60E-07,3.00E-07,8.00E-07,2.50E-07,2.60E-01,3.00E-01,8.00E-01,2.50E-01
2.60E-07,3.00E-07,8.00E-07,2.50E-07,2.60E-01,3.00E-01,8.00E-01,2.50E-01
2.60E-07,3.00E-07,8.00E-07,2.50E-07,2.60E-01,3.00E-01,8.00E-01,2.50E-01
2.60E-07,3.00E-07,8.00E-07,2.50E-07,2.60E-01,3.00E-01,8.00E-01,2.50E-01
2.60E-07,3.00E-07,8.00E-07,2.50E-07,2.60E-01,3.00E-01,8.00E-01,2.50E-01
2.55E-07,3.00E-07,8.00E-07,2.50E-07,2.55E-01,3.00E-01,8.00E-01,2.50E-01
2.55E-07,3.00E-07,8.00E-07,2.50E-07,2.55E-01,3.00E-01,8.00E-01,2.50E-01
2.55E-07,3.00E-07,8.00E-07,2.50E-07,2.55E-01,3.00E-01,8.00E-01,2.50E-01
2.55E-07,3.00E-07,8.00E-07,2.50E-07,2.55E-01,3.00E-01,8.00E-01,2.50E-01
2.55E-07,2.95E-07,8.00E-07,2.50E-07,2.55E-01,2.95E-01,8.00E-01,2.50E-01
2.55E-07,2.95E-07,8.00E-07,2.50E-07,2.55E-01,2.95E-01,8.00E-01,2.50E-01
2.55E-07,2.95E-07,8.00E-07,2.50E-07,2.55E-01,2.95E-01,8.00E-01,2.50E-01
2.55E-07,2.95E-07,8.00E-07,2.50E-07,2.55E-01,2.95E-01,8.00E-01,2.50E-01
2.55E-07,2.95E-07,8.00E-07,2.50E-07,2.55E-01,2.95E-01,8.00E-01,2.50E-01
2.55E-07,2.95E-07,8.00E-07,2.50E-07,2.55E-01,2.95E-01,8.00E-01,2.50E-01
2.55E-07,2.95E-07,8.00E-07,2.50E-07,2.55E-01,2.95E-01,8.00E-01,2.50E-01
2.55E-07,2.95E-07,8.00E-07,2.50E-07,2.55E-01,2.95E-01,8.00E-01,2.50E-01
2.55E-07,2.95E-07,8.00E-07,2.50E-07,2.55E-01,2.95E-01,8.00E-01,2.50E-01
2.50E-07,2.95E-07,8.00E-07,2.50E-07,2.50E-01,2.95E-01,8.00E-01,2.50E-01
2.50E-07,2.95E-07,8.00E-07,2.50E-07,2.50E-01,2.95E-01,8.00E-01,2.50E-01
2.50E-07,2.95E-07,8.00E-07,2.50E-07,2.50E-01,2.95E-01,8.00E-01,2.50E-01
2.50E-07,2.90E-07,8.00E-07,2.50E-07,2.50E-01,2.90E-01,8.00E-01,2.50E-01
2.50E-07,2.90E-07,8.00E-07,2.50E-07,2.50E-01,2.90E-01,8.00E-01,2.50E-01
2.50E-07,2.90E-07,8.00E-07,2.50E-07,2.50E-01,2.90E-01,8.00E-01,2.50E-01
2.50E-07,2.90E-07,8.00E-07,2.50E-07,2.50E-01,2.90E-01,8.00E-01,2.50E-01
2.50E-07,2.90E-07,8.00E-07,2.50E-07,2.50E-01,2.90E-01,8.00E-01,2.50E-01
2.50E-07,2.90E-07,8.00E-07,2.50E-07,2.50E-01,2.90E-01,8.00E-01,2.50E-01
2.45E-07,2.90E-07,8.00E-07,2.50E-07,2.45E-01,2.90E-01,8.00E-01,2.50E-01
2.45E-07,2.95E-07,8.00E-07,2.50E-07,2.45E-01,2.95E-01,8.00E-01,2.50E-01
2.45E-07,2.95E-07,8.00E-07,2.50E-07,2.45E-01,2.95E-01,8.00E-01,2.50E-01
2.45E-07,2.95E-07,8.00E-07,2.50E-07,2.45E-01,2.95E-01,8.00E-01,2.50E-01
2.45E-07,2.95E-07,8.00E-07,2.50E-07,2.45E-01,2.95E-01,8.00E-01,2.50E-01
2.40E-07,2.95E-07,8.00E-07,2.50E-07,2.40E-01,2.95E-01,8.00E-01,2.50E-01
2.40E-07,2.95E-07,8.00E-07,2.50E-07,2.40E-01,2.95E-01,8.00E-01,2.50E-01
2.40E-07,2.95E-07,8.00E-07,2.50E-07,2.40E-01,2.95E-01,8.00E-01,2.50E-01
2.40E-07,2.95E-07,8.00E-07,2.50E-07,2.40E-01,2.95E-01,8.00E-01,2.50E-01
2.40E-07,2.95E-07,8.00E-07,2.50E-07,2.40E-01,2.95E-01,8.00E-01,2.50E-01
2.40E-07,2.95E-07,8.00E-07,2.50E-07,2.40E-01,2.95E-01,8.00E-01,2.50E-01
2.35E-07,2.95E-07,8.00E-07,2.50E-07,2.35E-01,2.95E-01,8.00E-01,2.50E-01
2.35E-07,2.95E-07,8.00E-07,2.50E-07,2.35E-01,2.95E-01,8.00E-01,2.50E-01
2.35E-07,2.95E-07,8.00E-07,2.50E-07,2.35E-01,2.95E-01,8.00E-01,2.50E-01
2.35E-07,2.95E-07,8.00E-07,2.50E-07,2.35E-01,2.95E-01,8.00E-01,2.50E-01
2.35E-07,2.95E-07,8.00E-07,2.50E-07,2.35E-01,2.95E-01,8.00E-01,2.50E-01
2.35E-07,2.95E-07,8.00E-07,2.50E-07,2.35E-01,2.95E-01,8.00E-01,2.50E-01
2.30E-07,2.95E-07,8.00E-07,2.50E-07,2.30E-01,2.95E-01,8.00E-01,2.50E-01
2.30E-07,2.95E-07,8.00E-07,2.50E-07,2.30E-01,2.95E-01,8.00E-01,2.50E-01
2.30E-07,2.95E-07,8.00E-07,2.50E-07,2.30E-01,2.95E-01,8.00E-01,2.50E-01
2.30E-07,2.95E-07,8.00E-07,2.50E-07,2.30E-01,2.95E-01,8.00E-01,2.50E-01
2.30E-07,2.95E-07,8.00E-07,2.50E-07,2.30E-01,2.95E-01,8.00E-01,2.50E-01
2.30E-07,2.95E-07,8.00E-07,2.50E-07,2.30E-01,2.95E-01,8.00E-01,2.50E-01
2.25E-07,2.95E-07,8.00E-07,2.50E-07,2.25E-01,2.95E-01,8.00E-01,2.50E-01
2.25E-07,2.95E-07,8.00E-07,2.50E-07,2.25E-01,2.95E-01,8.00E-01,2.50E-01
2.25E-07,2.95E-07,8.00E-07,2.50E-07,2.25E-01,2.95E-01,8.00E-01,2.50E-01
2.25E-07,2.95E-07,8.00E-07,2.50E-07,2.25E-01,2.95E-01,8.00E-01,2.50E-01
2.25E-07,2.95E-07,8.00E-07,2.50E-07,2.25E-01,2.95E-01,8.00E-01,2.50E-01
2.25E-07,2.95E-07,8.00E-07,2.50E-07,2.25E-01,2.95E-01,8.00E-01,2.50E-01
2.25E-07,2.95E-07,8.00E-07,2.50E-07,2.25E-01,2.95E-01,8.00E-01,2.50E-01
2.20E-07,2.95E-07,8.00E-07,2.50E-07,2.20E-01,2.95E-01,8.00E-01,2.50E-01
2.20E-07,2.95E-07,8.00E-07,2.50E-07,2.20E-01,2.95E-01,8.00E-01,2.50E-01
2.20E-07,2.95E-07,8.00E-07,2.50E-07,2.20E-01,2.95E-01,8.00E-01,2.50E-01
2.20E-07,2.95E-07,8.00E-07,2.50E-07,2.20E-01,2.95E-01,8.00E-01,2.50E-01
2.20E-07,2.95E-07,8.00E-07,2.50E-07,2.20E-01,2.95E-01,8.00E-01,2.50E-01
2.20E-07,2.95E-07,8.00E-07,2.50E-07,2.20E-01,2.95E-01,8.00E-01,2.50E-01
2.20E-07,2.95E-07,8.00E-07,2.50E-07,2.20E-01,2.95E-01,8.00E-01,2.50E-01
2.20E-07,2.95E-07,8.00E-07,2.50E-07,2.20E-01,2.95E-01,8.00E-01,2.50E-01
2.15E-07,2.95E-07,7.91E-07,2.56E-07,2.15E-01,2.95E-01,7.91E-01,2.56E-01
2.15E-07,2.95E-07,7.83E-07,2.61E-07,2.15E-01,2.95E-01,7.83E-01,2.61E-01
2.15E-07,2.95E-07,7.76E-07,2.68E-07,2.15E-01,2.95E-01,7.76E-01,2.68E-01
2.15E-07,2.95E-07,7.69E-07,2.75E-07,2.15E-01,2.95E-01,7.69E-01,2.75E-01
2.15E-07,2.95E-07,7.64E-07,2.81E-07,2.15E-01,2.95E-01,7.64E-01,2.81E-01
2.15E-07,2.95E-07,7.57E-07,2.85E-07,2.15E-01,2.95E-01,7.57E-01,2.85E-01
2.15E-07,2.95E-07,7.49E-07,2.88E-07,2.15E-01,2.95E-01,7.49E-01,2.88E-01
2.15E-07,2.95E-07,7.42E-07,2.92E-07,2.15E-01,2.95E-01,7.42E-01,2.92E-01
2.15E-07,2.95E-07,7.35E-07,2.97E-07,2.15E-01,2.95E-01,7.35E-01,2.97E-01
2.15E-07,2.95E-07,7.29E-07,3.01E-07,2.15E-01,2.95E-01,7.29E-01,3.01E-01
2.10E-07,2.95E-07,7.24E-07,3.07E-07,2.10E-01,2.95E-01,7.24E-01,3.07E-01
2.10E-07,2.95E-07,7.19E-07,3.12E-07,2.10E-01,2.95E-01,7.19E-01,3.12E-01
2.10E-07,2.95E-07,7.11E-07,3.18E-07,2.10E-01,2.95E-01,7.11E-01,3.18E-01
2.10E-07,2.95E-07,7.05E-07,3.22E-07,2.10E-01,2.95E-01,7.05E-01,3.22E-01
2.10E-07,2.90E-07,6.98E-07,3.25E-07,2.10E-01,2.90E-01,6.98E-01,3.25E-01
2.10E-07,2.90E-07,6.93E-07,3.28E-07,2.10E-01,2.90E-01,6.93E-01,3.28E-01
2.10E-07,2.90E-07,6.88E-07,3.32E-07,2.10E-01,2.90E-01,6.88E-01,3.32E-01
2.10E-07,2.90E-07,6.83E-07,3.36E-07,2.10E-01,2.90E-01,6.83E-01,3.36E-01
2.10E-07,2.90E-07,6.78E-07,3.40E-07,2.10E-01,2.90E-01,6.78E-01,3.40E-01
2.10E-07,2.90E-07,6.71E-07,3.44E-07,2.10E-01,2.90E-01,6.71E-01,3.44E-01
2.10E-07,2.90E-07,6.65E-07,3.49E-07,2.10E-01,2.90E-01,6.65E-01,3.49E-01
2.10E-07,2.90E-07,6.59E-07,3.54E-07,2.10E-01,2.90E-01,6.59E-01,3.54E-01
2.10E-07,2.90E-07,6.54E-07,3.60E-07,2.10E-01,2.90E-01,6.54E-01,3.60E-01
2.05E-07,2.90E-07,6.49E-07,3.63E-07,2.05E-01,2.90E-01,6.49E-01,3.63E-01
2.05E-07,2.90E-07,6.45E-07,3.66E-07,2.05E-01,2.90E-01,6.45E-01,3.66E-01
2.05E-07,2.90E-07,6.41E-07,3.68E-07,2.05E-01,2.90E-01,6.41E-01,3.68E-01
2.05E-07,2.90E-07,6.35E-07,3.72E-07,2.05E-01,2.90E-01,6.35E-01,3.72E-01
2.05E-07,2.90E-07,6.29E-07,3.75E-07,2.05E-01,2.90E-01,6.29E-01,3.75E-01
2.05E-07,2.85E-07,6.23E-07,3.79E-07,2.05E-01,2.85E-01,6.23E-01,3.79E-01
2.05E-07,2.85E-07,6.18E-07,3.83E-07,2.05E-01,2.85E-01,6.18E-01,3.83E-01
2.05E-07,2.85E-07,6.13E-07,3.87E-07,2.05E-01,2.85E-01,6.13E-01,3.87E-01
2.05E-07,2.85E-07,6.09E-07,3.92E-07,2.05E-01,2.85E-01,6.09E-01,3.92E-01
2.05E-07,2.85E-07,6.05E-07,3.97E-07,2.05E-01,2.85E-01,6.05E-01,3.97E-01
2.05E-07,2.85E-07,6.02E-07,4.01E-07,2.05E-01,2.85E-01,6.02E-01,4.01E-01
2.05E-07,2.85E-07,5.97E-07,4.04E-07,2.05E-01,2.85E-01,5.97E-01,4.04E-01
2.05E-07,2.85E-07,5.91E-07,4.07E-07,2.05E-01,2.85E-01,5.91E-01,4.07E-01
2.05E-07,2.85E-07,5.85E-07,4.10E-07,2.05E-01,2.85E-01,5.85E-01,4.10E-01
2.05E-07,2.85E-07,5.80E-07,4.13E-07,2.05E-01,2.85E-01,5.80E-01,4.13E-01
2.05E-07,2.85E-07,5.76E-07,4.17E-07,2.05E-01,2.85E-01,5.76E-01,4.17E-01
2.00E-07,2.80E-07,5.72E-07,4.20E-07,2.00E-01,2.80E-01,5.72E-01,4.20E-01
2.00E-07,2.80E-07,5.68E-07,4.24E-07,2.00E-01,2.80E-01,5.68E-01,4.24E-01
2.00E-07,2.80E-07,5.65E-07,4.29E-07,2.00E-01,2.80E-01,5.65E-01,4.29E-01
2.00E-07,2.80E-07,5.61E-07,4.34E-07,2.00E-01,2.80E-01,5.61E-01,4.34E-01
2.00E-07,2.80E-07,5.56E-07,4.39E-07,2.00E-01,2.80E-01,5.56E-01,4.39E-01
2.00E-07,2.80E-07,5.51E-07,4.42E-07,2.00E-01,2.80E-01,5.51E-01,4.42E-01
2.00E-07,2.80E-07,5.46E-07,4.45E-07,2.00E-01,2.80E-01,5.46E-01,4.45E-01
2.00E-07,2.80E-07,5.41E-07,4.48E-07,2.00E-01,2.80E-01,5.41E-01,4.48E-01
2.00E-07,2.80E-07,5.37E-07,4.51E-07,2.00E-01,2.80E-01,5.37E-01,4.51E-01
2.00E-07,2.75E-07,5.33E-07,4.54E-07,2.00E-01,2.75E-01,5.33E-01,4.54E-01
2.00E-07,2.75E-07,5.29E-07,4.58E-07,2.00E-01,2.75E-01,5.29E-01,4.58E-01
2.00E-07,2.75E-07,5.26E-07,4.62E-07,2.00E-01,2.75E-01,5.26E-01,4.62E-01
2.00E-07,2.75E-07,5.23E-07,4.66E-07,2.00E-01,2.75E-01,5.23E-01,4.66E-01
2.00E-07,2.75E-07,5.20E-07,4.70E-07,2.00E-01,2.75E-01,5.20E-01,4.70E-01
2.00E-07,2.75E-07,5.14E-07,4.75E-07,2.00E-01,2.75E-01,5.14E-01,4.75E-01
2.00E-07,2.75E-07,5.09E-07,4.80E-07,2.00E-01,2.75E-01,5.09E-01,4.80E-01
2.00E-07,2.75E-07,5.05E-07,4.83E-07,2.00E-01,2.75E-01,5.05E-01,4.83E-01
2.00E-07,2.70E-07,5.00E-07,4.86E-07,2.00E-01,2.70E-01,5.00E-01,4.86E-01
2.00E-07,2.70E-07,4.96E-07,4.89E-07,2.00E-01,2.70E-01,4.96E-01,4.89E-01
2.00E-07,2.70E-07,4.93E-07,4.93E-07,2.00E-01,2.70E-01,4.93E-01,4.93E-01
